Sector,Purchase
Finance,20895
Retail,41582
Finance,25891
Finance,1409
Finance,103668
Finance,5006
Finance,38749
Finance,10453
Retail,30431
Retail,6744
Retail,22107
Finance,83264
Retail,48712
Retail,53610
Finance,175062
Finance,50477
Finance,65434
Retail,37222
Finance,4780
Finance,39037
Finance,3435
Retail,10229
Finance,58124
Finance,9690
Finance,2208
Finance,15270
Finance,173872
Retail,11057
Finance,63841
Finance,49165
Retail,23339
Retail,272
Finance,2870
Retail,97060
Retail,3989
Finance,13960
Retail,46491
Retail,9980
Finance,17705
Retail,2432
Retail,32572
Finance,5740
Finance,4466
Retail,48174
Retail,94151
Retail,1359
Finance,3506
Retail,1352
Retail,136949
Retail,62932
Retail,22131
Retail,71157
Finance,17791
Finance,401
Finance,8195
Finance,52338
Retail,186717
Finance,54458
Retail,18140
Retail,78673
Finance,44703
Finance,148484
Finance,78226
Retail,34110
Finance,66906
Finance,6013
Retail,77290
Finance,51308
Retail,187548
Finance,41213
Finance,7334
Finance,36980
Finance,12883
Finance,4246
Retail,67130
Retail,39537
Finance,166497
Finance,73859
Retail,88668
Finance,102965
Finance,15439
Finance,37613
Finance,28751
Retail,10938
Finance,22009
Finance,144970
Retail,1303
Finance,3972
Retail,37581
Finance,42369
Retail,93010
Finance,242
Finance,5524
Finance,15012
Retail,2542
Retail,25284
Finance,152
Finance,24431
Finance,93484
Finance,3750
Finance,72538
Finance,60443
Finance,36512
Finance,11386
Retail,28795
Retail,58268
Finance,95855
Finance,16708
Retail,46729
Retail,42340
Finance,22145
Retail,12815
Finance,66595
Finance,43504
Retail,5671
Retail,29355
Retail,29894
Retail,26448
Retail,39929
Finance,14964
Finance,81800
Retail,118464
Finance,32993
Retail,61687
Retail,21982
Finance,177011
Retail,111150
Retail,3929
Retail,9430
Retail,8779
Finance,116566
Retail,67003
Finance,26529
Retail,6175
Finance,106346
Finance,190785
Retail,19546
Retail,124245
Finance,44803
Finance,86353
Finance,7311
Finance,33667
Retail,6021
Finance,13739
Finance,37991
Finance,742
Finance,21353
Finance,72067
Finance,122061
Finance,47791
Finance,39439
Finance,6896
Finance,51150
Finance,159726
Finance,7788
Finance,1226
Finance,12784
Finance,1418
Retail,37193
Retail,9351
Retail,24601
Retail,13395
Retail,9323
Retail,51131
Retail,154464
Finance,16359
Retail,7929
Finance,49212
Retail,27978
Finance,15875
Retail,32427
Retail,21623
Retail,37273
Finance,110964
Retail,42014
Retail,89000
Finance,52
Retail,40172
Retail,12935
Retail,28687
Finance,60656
Finance,21994
Retail,42361
Retail,5259
Retail,42088
Finance,2230
Finance,68833
Finance,133595
Finance,3180
Retail,10009
Finance,20281
Finance,3164
Finance,15562
Finance,12775
Retail,84705
Finance,89644
Retail,7257
Retail,36363
Retail,60888
Finance,33547
Retail,4604
Retail,58795
Finance,71192
Finance,58812
Retail,4398
Finance,81750
Finance,16258
Finance,28725
Finance,10022
Finance,15477
Retail,56388
Finance,30004
Retail,14093
Finance,22677
Retail,451
Retail,2035
Finance,35753
Retail,5214
Retail,24087
Retail,83961
Retail,31329
Finance,97935
Finance,61818
Retail,13627
Retail,58793
Finance,1481
Finance,40177
Finance,19687
Retail,1809
Retail,10104
Retail,96573
Finance,94185
Finance,7227
Finance,21198
Finance,73769
Finance,60062
Retail,30731
Finance,9085
Finance,11720
Finance,17924
Retail,133719
Retail,30762
Finance,78017
Retail,54704
Finance,3458
Retail,30103
Retail,48588
Retail,7953
Retail,5536
Retail,83531
Retail,8090
Retail,3982
Retail,14500
Retail,88080
Retail,33048
Finance,82768
Retail,10929
Finance,72945
Finance,70739
Finance,18587
Retail,3378
Finance,52783
Retail,28664
Finance,154185
Retail,6260
Finance,72092
Retail,14891
Finance,2410
Retail,10444
Finance,40092
Finance,52430
Retail,15712
Retail,36041
Finance,56418
Finance,55484
Retail,3341
Retail,64447
Finance,21094
Retail,149378
Retail,3938
Retail,351
Retail,1887
Finance,3822
Finance,43813
Finance,32853
Finance,14554
Finance,43634
Retail,104753
Retail,18543
Finance,44187
Retail,18070
Retail,2347
Finance,108365
Retail,36069
Retail,26455
Retail,20147
Retail,36220
Finance,43671
Retail,21227
Retail,60689
Finance,27910
Finance,37579
Finance,29069
Retail,15010
Finance,121522
Finance,3359
Retail,61696
Finance,23704
Retail,18158
Retail,45663
Retail,82517
Finance,94880
Finance,40499
Retail,116110
Finance,18371
Retail,22673
Finance,18617
Retail,920
Finance,102141
Retail,7538
Finance,54680
Retail,67018
Finance,49553
Retail,85774
Retail,5955
Retail,7716
Retail,31873
Retail,72226
Retail,1213
Retail,18686
Retail,109568
Retail,64002
Finance,17732
Finance,5978
Retail,33942
Finance,22935
Finance,6790
Finance,16520
Finance,2827
Retail,6069
Retail,14289
Finance,79520
Retail,22338
Retail,30249
Finance,20577
Retail,85816
Retail,295
Retail,16049
Finance,22943
Finance,26897
Retail,2048
Retail,24737
Retail,35963
Retail,49513
Finance,15063
Retail,19206
Retail,2276
Finance,32696
Retail,327
Retail,18018
Finance,29685
Retail,23056
Finance,771
Finance,122359
Retail,50991
Finance,25930
Finance,53850
Retail,113621
Retail,62207
Retail,54828
Finance,17733
Retail,61894
Finance,34774
Retail,14168
Finance,4188
Finance,6066
Retail,91646
Finance,53059
Retail,49230
Finance,7512
Retail,3605
Finance,10136
Finance,167797
Retail,29700
Finance,8725
Retail,40122
Retail,70866
Retail,15913
Finance,2582
Retail,51412
Retail,21185
Finance,1620
Finance,2548
Finance,98583
Retail,85501
Retail,16694
Retail,34719
Finance,30485
Retail,36549
Retail,77615
Finance,45417
Retail,35715
Finance,40092
Retail,978
Finance,37564
Retail,7526
Retail,34297
Finance,86860
Finance,108912
Retail,29344
Finance,47602
Retail,38324
Retail,28379
Finance,54332
Finance,159074
Retail,17199
Retail,49770
Finance,149892
Finance,39254
Retail,11161
Retail,6927
Finance,15392
Retail,611
Retail,11552
Finance,3246
Finance,12574
Finance,34610
Retail,87073
Retail,14307
Retail,60282
Retail,12822
Finance,981
Retail,168929
Finance,67036
Retail,19302
Finance,58254
Retail,33386
Retail,1205
Finance,46682
Retail,28438
Retail,1667
Finance,109744
Retail,94407
Retail,15066
Finance,77737
Retail,20655
Finance,5780
Finance,1200
Finance,50336
Finance,16821
Retail,8988
Retail,77405
Finance,43505
Finance,7538
Retail,38406
Retail,3844
Retail,117458
Retail,45980
Finance,567
Finance,11065
Finance,80056
Finance,147694
Finance,13284
Finance,3165
Retail,85683
Finance,25676
Finance,17295
Finance,57570
Retail,16141
Finance,160049
Retail,139608
Retail,28965
Retail,2233
Finance,29371
Finance,10445
Retail,13758
Retail,70183
Retail,14988
Finance,63650
Finance,200237
Retail,19492
Finance,71097
Finance,52610
Retail,11631
Retail,46117
Retail,74604
Finance,87563
Retail,37156
Retail,132914
Retail,5355
Finance,11559
Finance,24429
Finance,93278
Retail,12572
Finance,131497
Retail,28027
Finance,20836
Finance,31523
Retail,1025
Finance,58201
Retail,34383
Finance,21653
Finance,43694
Finance,3380
Retail,64550
Retail,44477
Retail,14024
Retail,48707
Retail,17547
Retail,16409
Retail,10755
Finance,53426
Retail,29404
Retail,14157
Finance,54130
Retail,45519
Retail,8930
Finance,34399
Retail,100827
Finance,35738
Retail,101030
Finance,56020
Retail,6104
Finance,17361
Finance,40118
Retail,164769
Finance,43047
Retail,1494
Retail,31548
Finance,8972
Finance,67189
Finance,15830
Retail,52673
Retail,6875
Retail,20667
Retail,10259
Retail,30335
Finance,20273
Retail,74964
Finance,7874
Finance,67963
Retail,34997
Retail,78223
Retail,44720
Retail,12453
Finance,21952
Retail,14799
Finance,6659
Finance,36581
Retail,27982
Retail,1028
Retail,45192
Finance,69778
Finance,31927
Retail,47778
Retail,7975
Finance,10911
Finance,33146
Finance,31720
Finance,16046
Finance,84048
Finance,19235
Finance,97233
Finance,153733
Retail,26378
Finance,46018
Retail,4969
Finance,9358
Finance,45677
Finance,20062
Finance,5811
Finance,56647
Retail,36351
Finance,170474
Retail,72338
Finance,6190
Retail,2465
Retail,49787
Retail,23441
Finance,46436
Finance,24980
Retail,19909
Finance,7829
Retail,20198
Retail,3980
Retail,31700
Finance,64574
Retail,54323
Finance,14195
Retail,11426
Retail,146530
Retail,69354
Finance,72391
Finance,8634
Finance,83572
Retail,183421
Retail,21468
Retail,21515
Retail,44118
Finance,20948
Retail,47027
Finance,48829
Retail,9984
Retail,20164
Finance,13568
Retail,4816
Retail,103467
Retail,15190
Finance,196136
Retail,15530
Retail,43946
Retail,79075
Retail,52282
Finance,59482
Finance,3711
Finance,4043
Retail,4618
Retail,56959
Finance,12090
Retail,47083
Finance,10939
Retail,69011
Finance,3128
Retail,31972
Finance,31627
Finance,30563
Finance,12568
Finance,32813
Finance,46279
Retail,10490
Finance,29145
Retail,30464
Finance,448
Retail,4414
Retail,6094
Finance,17605
Finance,5684
Retail,58079
Retail,26917
Retail,40652
Finance,47305
Finance,8956
Retail,56084
Finance,35680
Retail,4487
Finance,125906
Retail,90272
Retail,63296
Finance,58221
Finance,27856
Finance,26563
Retail,83955
Finance,41227
Finance,27894
Retail,12886
Retail,92846
Finance,69239
Finance,18963
Finance,13065
Retail,5074
Finance,30955
Finance,20564
Finance,123663
Finance,33847
Retail,38140
Finance,27978
Finance,85295
Finance,31090
Retail,53525
Retail,43005
Finance,11040
Retail,44205
Retail,4113
Finance,147385
Retail,1211
Finance,54852
Retail,15807
Retail,25648
Finance,8419
Retail,8548
Finance,81106
Finance,1965
Retail,74549
Retail,70022
Retail,25102
Finance,47357
Finance,948
Finance,4063
Retail,6488
Retail,98949
Finance,22158
Finance,86457
Finance,15844
Retail,41610
Retail,71946
Finance,6766
Finance,51575
Finance,11299
Retail,1068
Finance,154159
Finance,57764
Retail,30389
Finance,30235
Finance,26459
Retail,99746
Finance,25906
Retail,31971
Retail,6464
Retail,17718
Finance,120853
Retail,45419
Finance,59621
Retail,30493
Finance,6045
Retail,10782
Retail,24553
Finance,84019
Finance,120493
Finance,11766
Finance,156
Finance,36662
Retail,3775
Retail,1337
Retail,57537
Finance,29717
Finance,7296
Finance,7148
Retail,77926
Finance,76055
Finance,63202
Finance,28146
Retail,57429
Retail,47842
Finance,27454
Finance,3088
Finance,59058
Retail,24586
Finance,4685
Finance,5543
Finance,3840
Retail,9732
Finance,146898
Finance,21291
Retail,58975
Retail,42432
Retail,92612
Finance,12696
Retail,68692
Finance,124056
Retail,45940
Finance,126225
Finance,21378
Retail,1179
Finance,3610
Retail,22687
Finance,9318
Finance,12964
Retail,23554
Retail,85323
Retail,50967
Finance,43881
Finance,67703
Retail,6951
Retail,4386
Finance,33866
Retail,69213
Retail,56613
Finance,13594
Retail,2703
Finance,72001
Retail,103352
Retail,41799
Retail,12383
Retail,67115
Retail,4840
Finance,21591
Retail,18415
Retail,58230
Finance,36468
Retail,20335
Retail,36649
Finance,95684
Retail,295
Retail,17659
Retail,25893
Finance,23192
Retail,17216
Retail,68962
Retail,4506
Finance,80768
Finance,2235
Retail,36950
Finance,144319
Retail,26022
Retail,3021
Retail,10172
Retail,123260
Finance,22741
Finance,104682
Retail,33304
Finance,10187
Retail,7926
Finance,69179
Finance,37131
Finance,72407
Retail,29629
Finance,15256
Finance,8965
Retail,17114
Retail,75882
Finance,9170
Retail,33039
Retail,44750
Finance,36568
Finance,67131
Retail,2169
Retail,6997
Finance,11367
Finance,19444
Retail,66077
Finance,65253
Finance,32554
Finance,120095
Retail,22582
Retail,45610
Finance,21705
Retail,29501
Finance,1188
Retail,173788
Finance,7481
Finance,1352
Retail,7964
Retail,24527
Finance,3187
Finance,87679
Finance,2159
Finance,19096
Retail,38948
Retail,106859
Retail,87568
Retail,33033
Retail,96579
Retail,122787
Finance,2483
Retail,3240
Retail,25381
Finance,35847
Retail,46667
Retail,75728
Retail,6848
Retail,2875
Finance,10954
Finance,80832
Retail,10138
Finance,17494
Retail,32329
Retail,32456
Finance,63061
Retail,117768
Finance,4606
Retail,26143
Finance,17867
Finance,73660
Retail,8397
Retail,13169
Retail,29945
Finance,63368
Finance,66519
Finance,15895
Finance,39281
Finance,11601
Retail,88704
Finance,7992
Finance,42640
Retail,79876
Finance,2118
Retail,25194
Finance,2565
Finance,31618
Finance,15456
Retail,29146
Retail,39287
Retail,81284
Finance,11715
Finance,17036
Finance,40115
Retail,9813
Retail,109911
Retail,9639
Finance,75829
Finance,145127
Retail,157768
Finance,38911
Finance,58790
Retail,57034
Retail,53882
Retail,23017
Finance,5145
Finance,25770
Retail,20514
Retail,221092
Finance,26525
Finance,31150
Finance,1961
Retail,20190
Finance,32698
Retail,45749
Finance,28230
Retail,22261
Finance,58054
Finance,11369
Retail,37927
Finance,124172
Finance,9228
Retail,3734
Retail,33335
Retail,39385
Finance,35469
Retail,26863
Retail,53823
Retail,26212
Finance,50141
Retail,161551
Retail,9311
Retail,101767
Retail,42335
Retail,73796
Finance,1933
Retail,65962
Finance,211652
Retail,17020
Retail,31361
Retail,18735
Finance,28950
Retail,30051
Finance,59411
Retail,35824
Retail,65633
Retail,55839
Retail,53159
Finance,13068
Retail,28417
Finance,58297
Retail,1998
Retail,110194
Finance,10368
Finance,43086
Retail,95058
Finance,8688
Retail,90274
Retail,9383
Finance,85679
Retail,22797
Finance,57732
Retail,20584
Retail,7930
Finance,15383
Retail,163545
Finance,134484
Finance,46541
Finance,75534
Finance,8115
Finance,57493
Retail,8198
Finance,8991
Finance,33639
Finance,18864
Finance,8488
Finance,2107
Finance,20295
Retail,194199
Retail,38694
Retail,93499
Retail,32173
Finance,30093
Finance,35648
Retail,25013
Finance,22094
Finance,12823
Retail,12759
Finance,212996
Retail,231
Finance,13191
Retail,21049
Finance,14687
Finance,13374
Finance,230
Retail,28104
Retail,30299
Retail,16189
Retail,47843
Retail,111664
Finance,94296
Retail,48744
Finance,100490
Retail,33351
Retail,5915
Finance,60962
Finance,32634
Retail,56199
Finance,45656
Finance,9125
Finance,37498
Finance,93441
Finance,64746
Retail,2306
Finance,26152
Retail,25102
Finance,30382
Finance,19221
Finance,15733
Finance,15662
Finance,65101
Retail,44929
Retail,61782
Finance,58505
Retail,21167
Finance,76787
Retail,319
Finance,27395
Retail,63143
Retail,8904
Finance,28829
Finance,12827
Finance,36996
Finance,80357
Finance,46427
Retail,11355
Finance,74133
Finance,34774
Retail,10176
Retail,54110
Finance,7124
Finance,42271
Finance,42568
Retail,8510
Retail,14135
Finance,79508
Finance,23838
Retail,14029
Finance,33581
Finance,143563
Finance,51255
Retail,15328
Retail,92752
Finance,4933
Retail,1294
Retail,16516
Finance,99321
Finance,2192
Finance,54539
Finance,31802
Retail,5314
Finance,31678
Retail,1615
Finance,35321
Finance,49169
Retail,16853
Finance,17053
Finance,88879
Finance,124009
Retail,157702
Retail,43836
Retail,33837
Finance,33808
Finance,9834
Finance,148850
Finance,6538
Retail,29066
Retail,9260
Retail,21022
Retail,53161
Retail,22441
Retail,12352
Finance,90031
Retail,121899
Finance,1905
Retail,24381
Finance,16647
Retail,40606
Finance,39542
Finance,52582
Retail,59703
Retail,43136
Retail,76802
Finance,42419
Finance,8125
Finance,5926
Retail,4867
Retail,67146
Finance,72513
Finance,37277
Retail,21074
Finance,102512
Finance,86281
Finance,12268
Retail,27523
Retail,5444
Retail,68493
Retail,6725
Finance,18676
Finance,4334
Retail,13507
Finance,6224
Retail,653
Finance,38955
Finance,6913
Retail,36594
Retail,15915
Retail,22141
Finance,3573
Finance,80425
Finance,25651
Finance,125786
Finance,26370
Retail,21451
Finance,30146
Retail,60460
Finance,85168
Finance,102275
Retail,33507
Retail,99220
Retail,100290
Finance,2062
Finance,188607
Finance,3739
Retail,410
Finance,178995
Retail,28805
Retail,43848
Finance,5094
Retail,40471
Finance,6094
Finance,47258
Retail,12206
Retail,47730
Retail,9392
Finance,9503
Finance,145859
Finance,12689
Retail,17570
Finance,26006
Retail,4253
Retail,76258
Retail,31917
Finance,12767
Finance,9164
Finance,12300
Finance,28030
Retail,112192
Retail,1054
Retail,16112
Retail,10004
Finance,7168
Finance,30925
Retail,4627
Retail,27583
Retail,63417
Retail,57609
Finance,29880
Retail,5196
Retail,24706
Finance,33253
Finance,7071
Finance,26047
Finance,55454
Finance,13475
Retail,10919
Finance,10852
Retail,10302
Retail,68384
Finance,3160
Retail,57448
Finance,6907
Finance,7820
Finance,60192
Finance,4521
Finance,134722
Retail,46873
Retail,80419
Finance,2871
Finance,171559
Finance,10572
Finance,30634
Retail,83850
Finance,16883
Retail,79278
Retail,35091
Finance,112478
Retail,5235
Retail,5949
Retail,14807
Retail,18080
Finance,14919
Retail,36837
Finance,57419
Retail,20132
Finance,101988
Finance,43551
Finance,5161
Finance,10461
Retail,44194
Finance,55072
Retail,15918
Retail,27931
Finance,37913
Finance,15266
Finance,64385
Retail,1783
Finance,38387
Finance,8089
Finance,17416
Finance,44335
Finance,69999
Finance,11319
Finance,111736
Finance,22476
Finance,8761
Finance,24583
Finance,50455
Retail,16941
Retail,64131
Finance,22891
Retail,44363
Retail,10722
Finance,64578
Finance,13078
Finance,4226
Finance,30287
Retail,36964
Finance,2147
Finance,3790
Finance,9124
Retail,37276
Retail,25025
Retail,19916
Finance,3093
Finance,1389
Finance,66068
Finance,33503
Retail,105101
Retail,15087
Finance,86634
Finance,33285
Finance,139656
Retail,89568
Finance,39013
Finance,53193
Finance,42016
Retail,39807
Retail,161539
Retail,35645
Retail,31475
Retail,98528
Retail,8802
Retail,37281
Retail,491
Retail,50670
Finance,83045
Finance,44298
Finance,11900
Finance,15442
Finance,31098
Retail,32383
Retail,19986
Finance,35931
Finance,87074
Finance,25588
Finance,40007
Finance,11772
Finance,14662
Retail,9427
Finance,133561
Retail,17123
Finance,89899
Finance,86156
Retail,11248
Retail,110535
Retail,28291
Finance,42171
Finance,4157
Retail,139195
Finance,20535
Retail,38313
Finance,11062
Retail,33845
Retail,1571
Retail,432
Retail,11067
Finance,17297
Retail,105845
Finance,17480
Finance,10288
Finance,39966
Retail,31007
Retail,32416
Retail,12777
Finance,21145
Finance,37502
Retail,23478
Retail,76841
Retail,144081
Retail,28662
Finance,40561
Finance,79419
Finance,9174
Finance,84824
Finance,82652
Retail,67942
Retail,12998
Retail,2961
Finance,3459
Finance,88313
Retail,38739
Retail,21658
Retail,1098
Finance,3163
Finance,12139
Retail,27407
Retail,15763
Retail,117244
Retail,21502
Retail,14635
Retail,52741
Retail,15216
Retail,27855
Retail,32177
Finance,28216
Retail,32328
Finance,25394
Finance,194
Finance,17968
Retail,27176
Retail,12251
Retail,48468
Finance,12610
Finance,25032
Retail,12929
Finance,57879
Finance,40973
Finance,25723
Retail,50025
Finance,24595
Finance,3494
Finance,86239
Retail,684
Retail,41895
Retail,20312
Finance,4875
Retail,122007
Retail,59230
Retail,9079
Retail,1683
Retail,26716
Retail,8953
Finance,22780
Finance,4062
Retail,82772
Finance,5926
Retail,8872
Retail,6906
Retail,16503
Retail,94374
Finance,25929
Finance,12554
Finance,161571
Finance,29773
Retail,15122
Finance,114774
